[03Jul2025 22:57:11.634] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.4.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412, nogui]
[03Jul2025 22:57:11.638] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.15 by Ubuntu; OS Linux arch amd64 version 6.8.0-1027-azure
[03Jul2025 22:57:13.438] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[03Jul2025 22:57:13.500] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/serverZoombie/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[03Jul2025 22:57:13.737] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Locator {mods folder locator at /workspaces/serverZoombie/servidor_minecraft/mods} returned 1 files which are client-side-only mods, but we're on a dedicated server. They will be skipped!
[03Jul2025 22:57:13.850] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/serverZoombie/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.4.0/fmlcore-1.20.1-47.4.0.jar is missing mods.toml file
[03Jul2025 22:57:13.851] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/serverZoombie/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.4.0/javafmllanguage-1.20.1-47.4.0.jar is missing mods.toml file
[03Jul2025 22:57:13.852] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/serverZoombie/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.4.0/lowcodelanguage-1.20.1-47.4.0.jar is missing mods.toml file
[03Jul2025 22:57:13.853] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/serverZoombie/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.4.0/mclanguage-1.20.1-47.4.0.jar is missing mods.toml file
[03Jul2025 22:57:13.993] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[03Jul2025 22:57:13.995] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 4 dependencies adding them to mods collection
[03Jul2025 22:57:16.643] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[03Jul2025 22:57:16.696] [main/ERROR] [mixin/]: Mixin config azurelib.mixins.json does not specify "minVersion" property
[03Jul2025 22:57:16.698] [main/ERROR] [mixin/]: Mixin config azurelib.forge.mixins.json does not specify "minVersion" property
[03Jul2025 22:57:16.755] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments [nogui]
[03Jul2025 22:57:17.001] [main/WARN] [mixin/]: Reference map 'Aquamirae.refmap.json' for aquamirae.mixins.json could not be read. If this is a development environment you can ignore this message
[03Jul2025 22:57:18.291] [main/INFO] [MixinExtras|Service/]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.3.6).
[03Jul2025 22:57:20.960] [main/WARN] [mixin/]: @Final field f_31427_:[I in epicfight.mixins.json:MixinWitherBoss should be final
[03Jul2025 22:57:20.960] [main/WARN] [mixin/]: @Final field f_31428_:[I in epicfight.mixins.json:MixinWitherBoss should be final
[03Jul2025 22:57:24.581] [Modding Legacy/blue_skies/Supporters thread/INFO] [ModdingLegacy/blue_skies/Supporter/]: Attempting to load the Modding Legacy supporters list from https://moddinglegacy.com/supporters-changelogs/supporters.txt
[03Jul2025 22:57:24.622] [modloading-worker-0/INFO] [com.jtorleonstudios.libraryferret.LibraryFerret/]: Initialize mod Library Ferret
[03Jul2025 22:57:24.651] [modloading-worker-0/INFO] [com.jtorleonstudios.libraryferret.LibraryFerret/]: Initialized mod Library Ferret
[03Jul2025 22:57:24.673] [modloading-worker-0/ERROR] [net.minecraftforge.eventbus.EventSubclassTransformer/EVENTBUS]: Could not find parent net/minecraft/client/renderer/entity/layers/RenderLayer for class com/obscuria/obscureapi/client/renderer/PatreonLayer in classloader cpw.mods.modlauncher.TransformingClassLoader@168ad26f on thread Thread[modloading-worker-0,5,main]
[03Jul2025 22:57:24.673] [modloading-worker-0/ERROR] [net.minecraftforge.eventbus.EventSubclassTransformer/EVENTBUS]: An error occurred building event handler
java.lang.ClassNotFoundException: net.minecraft.client.renderer.entity.layers.RenderLayer
	at cpw.mods.cl.ModuleClassLoader.loadClass(ModuleClassLoader.java:141) ~[securejarhandler-2.1.10.jar:?]
	at java.lang.ClassLoader.loadClass(ClassLoader.java:525) ~[?:?]
	at net.minecraftforge.eventbus.EventSubclassTransformer.buildEvents(EventSubclassTransformer.java:97) ~[eventbus-6.0.5.jar%2352!/:?]
	at net.minecraftforge.eventbus.EventSubclassTransformer.transform(EventSubclassTransformer.java:48) ~[eventbus-6.0.5.jar%2352!/:?]
	at net.minecraftforge.eventbus.EventBusEngine.processClass(EventBusEngine.java:26) ~[eventbus-6.0.5.jar%2352!/:?]
	at net.minecraftforge.eventbus.service.ModLauncherService.processClassWithFlags(ModLauncherService.java:32) ~[eventbus-6.0.5.jar%2352!/:6.0.5+6.0.5+master.eb8e549b]
	at cpw.mods.modlauncher.LaunchPluginHandler.offerClassNodeToPlugins(LaunchPluginHandler.java:88) ~[modlauncher-10.0.9.jar%2355!/:?]
	at cpw.mods.modlauncher.ClassTransformer.transform(ClassTransformer.java:120) ~[modlauncher-10.0.9.jar%2355!/:?]
	at cpw.mods.modlauncher.TransformingClassLoader.maybeTransformClassBytes(TransformingClassLoader.java:50) ~[modlauncher-10.0.9.jar%2355!/:?]
	at cpw.mods.cl.ModuleClassLoader.readerToClass(ModuleClassLoader.java:113) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.lambda$findClass$15(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadFromModule(ModuleClassLoader.java:229) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.findClass(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadClass(ModuleClassLoader.java:135) ~[securejarhandler-2.1.10.jar:?]
	at java.lang.ClassLoader.loadClass(ClassLoader.java:525) ~[?:?]
	at java.lang.ClassLoader.defineClass0(Native Method) ~[?:?]
	at java.lang.System$2.defineClass(System.java:2324) ~[?:?]
	at java.lang.invoke.MethodHandles$Lookup$ClassDefiner.defineClass(MethodHandles.java:2439) ~[?:?]
	at java.lang.invoke.MethodHandles$Lookup$ClassDefiner.defineClassAsLookup(MethodHandles.java:2420) ~[?:?]
	at java.lang.invoke.MethodHandles$Lookup.defineHiddenClass(MethodHandles.java:2127) ~[?:?]
	at java.lang.invoke.InnerClassLambdaMetafactory.generateInnerClass(InnerClassLambdaMetafactory.java:407) ~[?:?]
	at java.lang.invoke.InnerClassLambdaMetafactory.spinInnerClass(InnerClassLambdaMetafactory.java:315) ~[?:?]
	at java.lang.invoke.InnerClassLambdaMetafactory.buildCallSite(InnerClassLambdaMetafactory.java:228) ~[?:?]
	at java.lang.invoke.LambdaMetafactory.metafactory(LambdaMetafactory.java:341) ~[?:?]
	at java.lang.invoke.BootstrapMethodInvoker.invoke(BootstrapMethodInvoker.java:134) ~[?:?]
	at java.lang.invoke.CallSite.makeSite(CallSite.java:315) ~[?:?]
	at java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(MethodHandleNatives.java:281) ~[?:?]
	at java.lang.invoke.MethodHandleNatives.linkCallSite(MethodHandleNatives.java:271) ~[?:?]
	at com.obscuria.obscureapi.client.renderer.PatreonLayer$Mode.<clinit>(PatreonLayer.java:55) ~[obscure_api-15.jar%23202!/:com.obscuria]
	at com.obscuria.obscureapi.ObscureAPIConfig$Client.<clinit>(ObscureAPIConfig.java:28) ~[obscure_api-15.jar%23202!/:com.obscuria]
	at com.obscuria.obscureapi.ObscureAPIConfig.register(ObscureAPIConfig.java:46) ~[obscure_api-15.jar%23202!/:com.obscuria]
	at com.obscuria.obscureapi.ObscureAPI.<init>(ObscureAPI.java:69) ~[obscure_api-15.jar%23202!/:com.obscuria]
	at jdk.internal.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45) ~[?:?]
	at java.lang.reflect.Constructor.newInstanceWithCaller(Constructor.java:500) ~[?:?]
	at java.lang.reflect.Constructor.newInstance(Constructor.java:481) ~[?:?]
	at net.minecraftforge.fml.javafmlmod.FMLModContainer.constructMod(FMLModContainer.java:77) ~[javafmllanguage-1.20.1-47.4.0.jar%23217!/:?]
	at net.minecraftforge.fml.ModContainer.lambda$buildTransitionHandler$5(ModContainer.java:126) ~[fmlcore-1.20.1-47.4.0.jar%23216!/:?]
	at java.util.concurrent.CompletableFuture$AsyncRun.run(CompletableFuture.java:1804) ~[?:?]
	at java.util.concurrent.CompletableFuture$AsyncRun.exec(CompletableFuture.java:1796) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) ~[?:?]
[03Jul2025 22:57:24.690] [modloading-worker-0/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class com/obscuria/obscureapi/client/renderer/PatreonLayer for invalid dist DEDICATED_SERVER
[03Jul2025 22:57:24.960] [modloading-worker-0/INFO] [epicfight/]: Registered skill falchionmoveset:falchionmoveset:falchion_art
[03Jul2025 22:57:25.136] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:basic_attack
[03Jul2025 22:57:25.140] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:air_attack
[03Jul2025 22:57:25.144] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:roll
[03Jul2025 22:57:25.147] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:step
[03Jul2025 22:57:25.148] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:knockdown_wakeup
[03Jul2025 22:57:25.160] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:guard
[03Jul2025 22:57:25.160] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:ender_step
[03Jul2025 22:57:25.165] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:parrying
[03Jul2025 22:57:25.166] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:ender_obscuris
[03Jul2025 22:57:25.167] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:impact_guard
[03Jul2025 22:57:25.172] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:pufferfish_bucket is now minecraft:bucket.
[03Jul2025 22:57:25.172] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:salmon_bucket is now minecraft:bucket.
[03Jul2025 22:57:25.173] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:cod_bucket is now minecraft:bucket.
[03Jul2025 22:57:25.173] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:tropical_fish_bucket is now minecraft:bucket.
[03Jul2025 22:57:25.173] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:axolotl_bucket is now minecraft:bucket.
[03Jul2025 22:57:25.173] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:powder_snow_bucket is now minecraft:bucket.
[03Jul2025 22:57:25.173] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:tadpole_bucket is now minecraft:bucket.
[03Jul2025 22:57:25.176] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:berserker
[03Jul2025 22:57:25.177] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:death_harvest
[03Jul2025 22:57:25.178] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:dodge_master
[03Jul2025 22:57:25.178] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:precise_roll
[03Jul2025 22:57:25.179] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:shadow_step
[03Jul2025 22:57:25.180] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:bull_charge
[03Jul2025 22:57:25.183] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:emergency_escape
[03Jul2025 22:57:25.185] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:endurance
[03Jul2025 22:57:25.185] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:demon_mark_passive
[03Jul2025 22:57:25.188] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:forbidden_strength
[03Jul2025 22:57:25.190] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:hypervitality
[03Jul2025 22:57:25.189] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:torment_passive
[03Jul2025 22:57:25.195] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:ruine_passive
[03Jul2025 22:57:25.196] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:lunar_echo_passive
[03Jul2025 22:57:25.194] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:stamina_pillager
[03Jul2025 22:57:25.197] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:satsujin_passive
[03Jul2025 22:57:25.201] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:solar_passive
[03Jul2025 22:57:25.198] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:swordmaster
[03Jul2025 22:57:25.202] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:technician
[03Jul2025 22:57:25.203] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:sweeping_edge
[03Jul2025 22:57:25.204] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:dancing_edge
[03Jul2025 22:57:25.203] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:charybdis
[03Jul2025 22:57:25.207] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:the_guillotine
[03Jul2025 22:57:25.208] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:agony_plunge
[03Jul2025 22:57:25.209] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:true_berserk
[03Jul2025 22:57:25.211] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:plunder_perdition
[03Jul2025 22:57:25.211] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:grasping_spire
[03Jul2025 22:57:25.212] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:heartpiercer
[03Jul2025 22:57:25.216] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:sakura_state
[03Jul2025 22:57:25.216] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:steel_whirlwind
[03Jul2025 22:57:25.218] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:battojutsu
[03Jul2025 22:57:25.221] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:battojutsu_passive
[03Jul2025 22:57:25.220] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:ender_blast
[03Jul2025 22:57:25.222] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:rushing_tempo
[03Jul2025 22:57:25.224] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:ender_fusion
[03Jul2025 22:57:25.224] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:relentless_combo
[03Jul2025 22:57:25.234] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:liechtenauer
[03Jul2025 22:57:25.235] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:sharp_stab
[03Jul2025 22:57:25.236] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:eviscerate
[03Jul2025 22:57:25.244] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:demonic_ascension
[03Jul2025 22:57:25.249] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:regierung
[03Jul2025 22:57:25.253] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:lunar_eclipse
[03Jul2025 22:57:25.260] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:solar_arcano
[03Jul2025 22:57:25.267] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:counter_attack
[03Jul2025 22:57:25.285] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:perfect_bulwark
[03Jul2025 22:57:25.290] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:vengeful_parry
[03Jul2025 22:57:25.291] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:arrow_tenacity
[03Jul2025 22:57:25.293] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:pain_anticipation
[03Jul2025 22:57:25.300] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:blade_rush
[03Jul2025 22:57:25.300] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:latent_retribution
[03Jul2025 22:57:25.306] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:wrathful_lighting
[03Jul2025 22:57:25.309] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:tsunami
[03Jul2025 22:57:25.310] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:everlasting_allegiance
[03Jul2025 22:57:25.306] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:vampirize
[03Jul2025 22:57:25.315] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:critical_knowledge
[03Jul2025 22:57:25.316] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:meteor_slam
[03Jul2025 22:57:25.320] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:revelation
[03Jul2025 22:57:25.316] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:heart_shield
[03Jul2025 22:57:25.324] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:mindset
[03Jul2025 22:57:25.325] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:adrenaline
[03Jul2025 22:57:25.327] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:demolition_leap
[03Jul2025 22:57:25.329] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:phantom_ascent
[03Jul2025 22:57:25.329] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:dancing_blade
[03Jul2025 22:57:25.332] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:meditation
[03Jul2025 22:57:25.511] [Modding Legacy/blue_skies/Supporters thread/INFO] [ModdingLegacy/blue_skies/Supporter/]: Successfully loaded the Modding Legacy supporters list.
[03Jul2025 22:57:25.521] [modloading-worker-0/INFO] [azurelib/FileWatching]: Registered azurelib config for auto-sync function
[03Jul2025 22:57:25.550] [modloading-worker-0/INFO] [de.melanx.extradisks.ExtraDisks/]: 14 blocks registered.
[03Jul2025 22:57:25.550] [modloading-worker-0/INFO] [de.melanx.extradisks.ExtraDisks/]: 29 items registered.
[03Jul2025 22:57:25.550] [modloading-worker-0/INFO] [de.melanx.extradisks.ExtraDisks/]: 13 tiles registered.
[03Jul2025 22:57:25.551] [modloading-worker-0/INFO] [de.melanx.extradisks.ExtraDisks/]: 13 containers registered.
[03Jul2025 22:57:25.564] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 47.4.0, for MC 1.20.1 with MCP 20230612.114412
